   1.4500000e+03   6.0000000e+01  -2.6700000e+01  -6.6100000e+01             NaN             NaN             NaN   4.7600000e+01   3.2000000e+00             NaN   1.0000000e+01   2.0792063e+00   3.3000000e+01
   1.4600000e+03   7.0000000e+01  -2.6700000e+01  -6.6100000e+01             NaN             NaN             NaN   4.5300000e+01   3.2000000e+00             NaN   1.0000000e+00   2.0792063e+00   3.4000000e+01
   1.4600000e+03   5.0000000e+01  -2.6700000e+01  -6.6100000e+01             NaN             NaN             NaN   5.2800000e+01   5.0000000e+00             NaN   1.0000000e+00   2.0792063e+00   3.5000000e+01
   1.5200000e+03   6.0000000e+01  -2.6700000e+01  -6.6100000e+01             NaN             NaN             NaN   5.1800000e+01   7.7000000e+00             NaN   1.0000000e+00   2.0792063e+00   3.6000000e+01
   1.6400000e+03   6.0000000e+01  -2.6700000e+01  -6.6100000e+01             NaN             NaN             NaN   6.3100000e+01   8.7000000e+00             NaN   1.0000000e+00   4.5337963e+00   3.7000000e+01
   1.7100000e+03   4.0000000e+01  -2.6700000e+01  -6.6100000e+01             NaN             NaN             NaN   5.7000000e+01   5.2000000e+00             NaN   1.0000000e+00   4.9016859e+00   3.8000000e+01
   1.7400000e+03   6.0000000e+01  -2.6700000e+01  -6.6100000e+01             NaN             NaN             NaN   5.0300000e+01   4.5000000e+00             NaN   1.0000000e+00   4.9016859e+00   3.9000000e+01
   4.1000000e+02   9.4000000e+01  -3.4190000e+01  -5.8920000e+01             NaN             NaN             NaN   2.8000000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9256491e+00   4.0000000e+01
   9.0200000e+02   7.9000000e+01  -3.4400000e+01  -5.8670000e+01             NaN             NaN             NaN   2.1900000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9571242e+00   4.1000000e+01
   9.5200000e+02   5.5000000e+01  -3.4280000e+01  -5.8810000e+01             NaN             NaN             NaN   4.2600000e+01   5.4000000e+00             NaN   1.0000000e+00   4.9823369e+00   4.2000000e+01
   1.0220000e+03   8.7000000e+01  -3.4280000e+01  -5.8810000e+01             NaN             NaN             NaN   3.8100000e+01   5.0000000e+00             NaN   1.0000000e+00   4.9823369e+00   4.3000000e+01
   1.2460000e+03   4.5000000e+01  -3.3646000e+01  -5.8605000e+01             NaN             NaN             NaN   4.3700000e+01   5.5000000e+00             NaN   1.0000000e+00   4.9493816e+00   4.4000000e+01
   1.5900000e+03   6.4492748e+01  -3.4600000e+01  -5.8500000e+01             NaN             NaN             NaN   3.9400000e+01   3.2000000e+00             NaN   1.0000000e+00   4.7199698e+00   4.5000000e+01
   1.7900000e+03   3.0000000e+01  -3.4600000e+01  -5.8500000e+01             NaN             NaN             NaN   4.3500000e+01   3.2000000e+00             NaN   1.0000000e+00   4.3823426e+00   4.6000000e+01
   1.1300000e+02   9.8000000e+01  -2.6870000e+01  -6.6040000e+01             NaN             NaN             NaN   2.7200000e+01   4.2000000e+00             NaN   1.0000000e+00   4.9844208e+00   4.8000000e+01
